timestamp,airspeed_filtered,mc_weights[0],mc_weights[1],mc_weights[2],mc_weights[3],vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
1798224548,-0.3240707,1.0,1.0,1.0,1.0,1,0,0,0,0
1798423468,-0.4580765,1.0,1.0,1.0,1.0,1,0,0,0,0
1798622347,-0.5728602,1.0,1.0,1.0,1.0,1,0,0,0,0
1798821348,-0.90455055,1.0,1.0,1.0,1.0,1,0,0,0,0
1799022696,-0.9971181,1.0,1.0,1.0,1.0,1,0,0,0,0
1799224120,-0.7954163,1.0,1.0,1.0,1.0,1,0,0,0,0
1799423027,-0.58965033,1.0,1.0,1.0,1.0,1,0,0,0,0
1799624409,-0.53822345,1.0,1.0,1.0,1.0,1,0,0,0,0
1799823441,-0.9126423,1.0,1.0,1.0,1.0,1,0,0,0,0
1800022313,-0.88659275,1.0,1.0,1.0,1.0,1,0,0,0,0
1800221184,-1.1287872,1.0,1.0,1.0,1.0,1,0,0,0,0
1800422628,-0.8317867,1.0,1.0,1.0,1.0,1,0,0,0,0
1800624034,-0.70994323,1.0,1.0,1.0,1.0,1,0,0,0,0
1800822984,-0.5341246,1.0,1.0,1.0,1.0,1,0,0,0,0
1801024347,-0.35184672,1.0,1.0,1.0,1.0,1,0,0,0,0
1801223288,0.048483867,1.0,1.0,1.0,1.0,1,0,0,0,0
1801422213,-0.2963111,1.0,1.0,1.0,1.0,1,0,0,0,0
1801621067,-0.31432912,1.0,1.0,1.0,1.0,1,0,0,0,0
1801822544,-0.26404023,1.0,1.0,1.0,1.0,1,0,0,0,0
1802021472,-0.46777958,1.0,1.0,1.0,1.0,1,0,0,0,0
1802424222,-0.72552985,1.0,1.0,1.0,1.0,1,0,0,0,0
1802623176,-0.8244876,1.0,1.0,1.0,1.0,1,0,0,0,0
1802822200,-1.1274441,1.0,1.0,1.0,1.0,1,0,0,0,0
1803021095,-0.92144847,1.0,1.0,1.0,1.0,1,0,0,0,0
1803222476,-0.47574523,1.0,1.0,1.0,1.0,1,0,0,0,0
1803423890,-0.73347205,1.0,1.0,1.0,1.0,1,0,0,0,0
1803625290,-0.6382482,1.0,1.0,1.0,1.0,1,0,0,0,0
1803824222,-0.23983507,1.0,1.0,1.0,1.0,1,0,0,0,0
1804023139,-0.4819704,1.0,1.0,1.0,1.0,1,0,0,0,0
1804222118,-0.7386553,1.0,1.0,1.0,1.0,1,0,0,0,0
1804420948,-0.33581203,1.0,1.0,1.0,1.0,1,0,0,0,0
1804622428,0.12788658,1.0,1.0,1.0,1.0,1,0,0,0,0
1804823815,0.2888976,1.0,1.0,1.0,1.0,1,0,0,0,0
1805025251,0.44723666,1.0,1.0,1.0,1.0,1,0,0,0,0
1805224132,0.41174906,1.0,1.0,1.0,1.0,1,0,0,0,0
1805423072,0.010415014,1.0,1.0,1.0,1.0,1,0,0,0,0
1805621966,-0.45250258,1.0,1.0,1.0,1.0,1,0,0,0,0
1805823418,-0.7618441,1.0,1.0,1.0,1.0,1,0,0,0,0
1806022359,-0.8435766,1.0,1.0,1.0,1.0,1,0,0,0,0
1806226206,-1.0629739,1.0,1.0,1.0,1.0,1,0,0,0,0
1806425186,-0.5196243,1.0,1.0,1.0,1.0,1,0,0,0,0
1806624200,-0.4191185,1.0,1.0,1.0,1.0,1,0,0,0,0
1806823130,-0.6785916,1.0,1.0,1.0,1.0,1,0,0,0,0
1807022098,-0.7747659,1.0,1.0,1.0,1.0,1,0,0,0,0
1807221134,-0.870255,1.0,1.0,1.0,1.0,1,0,0,0,0
1807422540,-1.1462523,1.0,1.0,1.0,1.0,1,0,0,0,0
1807623949,-1.4407512,1.0,1.0,1.0,1.0,1,0,0,0,0
1807822982,-1.2350743,1.0,1.0,1.0,1.0,1,0,0,0,0
1808024374,-1.4324085,1.0,1.0,1.0,1.0,1,0,0,0,0
1808223385,-1.3355387,1.0,1.0,1.0,1.0,1,0,0,0,0
1808422381,-1.0361552,1.0,1.0,1.0,1.0,1,0,0,0,0
1808623267,-0.9604731,1.0,1.0,1.0,1.0,1,0,0,0,0
1808822178,-0.8435359,1.0,1.0,1.0,1.0,1,0,0,0,0
1809023528,-0.8487529,1.0,1.0,1.0,1.0,1,0,0,0,0
1809224938,-0.8615538,1.0,1.0,1.0,1.0,1,0,0,0,0
1809423979,-1.0534909,1.0,1.0,1.0,1.0,1,0,0,0,0
1809622858,-0.818197,1.0,1.0,1.0,1.0,1,0,0,0,0
1809821786,-1.1821389,1.0,1.0,1.0,1.0,1,0,0,0,0
1810023195,-1.4884268,1.0,1.0,1.0,1.0,1,0,0,0,0
1810222130,-1.2994776,1.0,1.0,1.0,1.0,1,0,0,0,0
1810423569,-1.2542686,1.0,1.0,1.0,1.0,1,0,0,0,0
1810624970,-1.227385,1.0,1.0,1.0,1.0,1,0,0,0,0
1810823797,-1.0657818,1.0,1.0,1.0,1.0,1,0,0,0,0
1811022747,-1.2211481,1.0,1.0,1.0,1.0,1,0,0,0,0
1811221698,-1.4052484,1.0,1.0,1.0,1.0,1,0,0,0,0
1811423112,-1.3267612,1.0,1.0,1.0,1.0,1,0,0,0,0
1811622079,-0.75727856,1.0,1.0,1.0,1.0,1,0,0,0,0
1811823461,-0.63011837,1.0,1.0,1.0,1.0,1,0,0,0,0
1812024854,-0.7702803,1.0,1.0,1.0,1.0,1,0,0,0,0
1812223779,-0.60233486,1.0,1.0,1.0,1.0,1,0,0,0,0
1812422737,-0.9551871,1.0,1.0,1.0,1.0,1,0,0,0,0
1812621648,-0.90816146,1.0,1.0,1.0,1.0,1,0,0,0,0
1812823022,-0.85479677,1.0,1.0,1.0,1.0,1,0,0,0,0
1813021964,-1.2461338,1.0,1.0,1.0,1.0,1,0,0,0,0
1813223394,-1.0117006,1.0,1.0,1.0,1.0,1,0,0,0,0
1813424817,-0.8565288,1.0,1.0,1.0,1.0,1,0,0,0,0
1813623664,-0.8732842,1.0,1.0,1.0,1.0,1,0,0,0,0
1813822618,-1.1233616,1.0,1.0,1.0,1.0,1,0,0,0,0
1814021513,-1.3554361,1.0,1.0,1.0,1.0,1,0,0,0,0
1814222964,-1.2801505,1.0,1.0,1.0,1.0,1,0,0,0,0
1814421842,-1.5747421,1.0,1.0,1.0,1.0,1,0,0,0,0
1814625698,-1.5815674,1.0,1.0,1.0,1.0,1,0,0,0,0
1814824663,-1.6369529,1.0,1.0,1.0,1.0,1,0,0,0,0
1815023601,-1.7930875,1.0,1.0,1.0,1.0,1,0,0,0,0
1815222502,-1.7560077,1.0,1.0,1.0,1.0,1,0,0,0,0
1815622902,-2.133564,1.0,1.0,1.0,1.0,1,0,0,0,0
1815821819,-1.4768019,1.0,1.0,1.0,1.0,1,0,0,0,0
1816025717,-1.4344444,1.0,1.0,1.0,1.0,1,0,0,0,0
1816224632,-1.415443,1.0,1.0,1.0,1.0,1,0,0,0,0
1816423570,-1.319538,1.0,1.0,1.0,1.0,1,0,0,0,0
1816622489,-1.5516337,1.0,1.0,1.0,1.0,1,0,0,0,0
1816821378,-0.99579644,1.0,1.0,1.0,1.0,1,0,0,0,0
1817022770,-0.9271181,1.0,1.0,1.0,1.0,1,0,0,0,0
1817221742,-1.1064761,1.0,1.0,1.0,1.0,1,0,0,0,0
1817425597,-1.2239156,1.0,1.0,1.0,1.0,1,0,0,0,0
1817624557,-1.3518186,1.0,1.0,1.0,1.0,1,0,0,0,0
1817823605,-1.4575222,1.0,1.0,1.0,1.0,1,0,0,0,0
1818022581,-1.4450985,1.0,1.0,1.0,1.0,1,0,0,0,0
1818221554,-0.78895813,1.0,1.0,1.0,1.0,1,0,0,0,0
1818422963,-0.364315,1.0,1.0,1.0,1.0,1,0,0,0,0
1818621955,-0.73308325,1.0,1.0,1.0,1.0,1,0,0,0,0
1818823369,-0.6261306,1.0,1.0,1.0,1.0,1,0,0,0,0
1819024868,-0.9180063,1.0,1.0,1.0,1.0,1,0,0,0,0
1819223819,-1.3464801,1.0,1.0,1.0,1.0,1,0,0,0,0
1819422807,-1.3869114,1.0,1.0,1.0,1.0,1,0,0,0,0
1819621243,-1.5471452,1.0,1.0,1.0,1.0,1,0,0,0,0
1819822624,-1.5190886,1.0,1.0,1.0,1.0,1,0,0,0,0
1820021519,-1.5295542,1.0,1.0,1.0,1.0,1,0,0,0,0
1820225434,-1.7253468,1.0,1.0,1.0,1.0,1,0,0,0,0
1820424323,-1.9903957,1.0,1.0,1.0,1.0,1,0,0,0,0
1820623253,-2.0410223,1.0,1.0,1.0,1.0,1,0,0,0,0
1820822217,-2.0271125,1.0,1.0,1.0,1.0,1,0,0,0,0
1821023657,-1.8892468,1.0,1.0,1.0,1.0,1,0,0,0,0
1821222543,-1.944915,1.0,1.0,1.0,1.0,1,0,0,0,0
1821421576,-1.9476849,1.0,1.0,1.0,1.0,1,0,0,0,0
1821625380,-1.9499755,1.0,1.0,1.0,1.0,1,0,0,0,0
1821824322,-2.0306137,1.0,1.0,1.0,1.0,1,0,0,0,0
1822023248,-1.952317,1.0,1.0,1.0,1.0,1,0,0,0,0
1822222227,-1.79383,1.0,1.0,1.0,1.0,1,0,0,0,0
1822423589,-1.8704029,1.0,1.0,1.0,1.0,1,0,0,0,0
1822622458,-2.1508358,1.0,1.0,1.0,1.0,1,0,0,0,0
1822821353,-2.1178722,1.0,1.0,1.0,1.0,1,0,0,0,0
1823025327,-2.0304444,1.0,1.0,1.0,1.0,1,0,0,0,0
1823224293,-2.018371,1.0,1.0,1.0,1.0,1,0,0,0,0
1823423118,-2.0083926,1.0,1.0,1.0,1.0,1,0,0,0,0
1823823473,-2.2379189,1.0,1.0,1.0,1.0,1,0,0,0,0
1824022464,-2.0328963,1.0,1.0,1.0,1.0,1,0,0,0,0
1824221380,-1.7149436,1.0,1.0,1.0,1.0,1,0,0,0,0
1824425299,-1.977335,1.0,1.0,1.0,1.0,1,0,0,0,0
1824621712,-1.5617299,1.0,1.0,1.0,1.0,1,0,0,0,0
1824823107,-0.9952101,1.0,1.0,1.0,1.0,1,0,0,0,0
1825022021,-1.0629857,1.0,1.0,1.0,1.0,1,0,0,0,0
1825223467,-1.3612798,1.0,1.0,1.0,1.0,1,0,0,0,0
1825422414,-1.3991659,1.0,1.0,1.0,1.0,1,0,0,0,0
1825621309,-1.1605896,1.0,1.0,1.0,1.0,1,0,0,0,0
1826024042,-1.5351152,1.0,1.0,1.0,1.0,1,0,0,0,0
1826222985,-1.7245972,1.0,1.0,1.0,1.0,1,0,0,0,0
1826424417,-1.9169086,1.0,1.0,1.0,1.0,1,0,0,0,0
1826623393,-1.833793,1.0,1.0,1.0,1.0,1,0,0,0,0
1826822250,-1.7560401,1.0,1.0,1.0,1.0,1,0,0,0,0
1827021239,-1.5553507,1.0,1.0,1.0,1.0,1,0,0,0,0
1827225136,-1.8769866,1.0,1.0,1.0,1.0,1,0,0,0,0
1827423947,-2.029139,1.0,1.0,1.0,1.0,1,0,0,0,0
1827622905,-2.0172877,1.0,1.0,1.0,1.0,1,0,0,0,0
1827821841,-2.0688226,1.0,1.0,1.0,1.0,1,0,0,0,0
1828023246,-2.0500817,1.0,1.0,1.0,1.0,1,0,0,0,0
1828222165,-1.896911,1.0,1.0,1.0,1.0,1,0,0,0,0
1828421138,-1.9080122,1.0,1.0,1.0,1.0,1,0,0,0,0
1828625055,-2.0379634,1.0,1.0,1.0,1.0,1,0,0,0,0
1828823992,-2.124477,1.0,1.0,1.0,1.0,1,0,0,0,0
1829022946,-2.0053113,1.0,1.0,1.0,1.0,1,0,0,0,0
1829221987,-1.9975989,1.0,1.0,1.0,1.0,1,0,0,0,0
1829423396,-2.0700562,1.0,1.0,1.0,1.0,1,0,0,0,0
1829622379,-1.9909503,1.0,1.0,1.0,1.0,1,0,0,0,0
1829821388,-1.9195266,1.0,1.0,1.0,1.0,1,0,0,0,0
1830025232,-1.9267038,1.0,1.0,1.0,1.0,1,0,0,0,0
1830224283,-1.9326332,1.0,1.0,1.0,1.0,1,0,0,0,0
1830423219,-1.8377095,1.0,1.0,1.0,1.0,1,0,0,0,0
1830621671,-1.7592857,1.0,1.0,1.0,1.0,1,0,0,0,0
1830823664,-1.4764738,1.0,1.0,1.0,1.0,1,0,0,0,0
1831022004,-1.221139,1.0,1.0,1.0,1.0,1,0,0,0,0
1831221029,-1.2587768,1.0,1.0,1.0,1.0,1,0,0,0,0
1831424917,-1.0781943,1.0,1.0,1.0,1.0,1,0,0,0,0
1831623798,-1.1651932,1.0,1.0,1.0,1.0,1,0,0,0,0
1831822681,-0.9855083,1.0,1.0,1.0,1.0,1,0,0,0,0
1832024177,-0.73610806,1.0,1.0,1.0,1.0,1,0,0,0,0
1832223028,-0.65974104,1.0,1.0,1.0,1.0,1,0,0,0,0
1832421993,-0.52213794,1.0,1.0,1.0,1.0,1,0,0,0,0
1832620892,-0.09230659,1.0,1.0,1.0,1.0,1,0,0,0,0
1832824806,-0.077816375,1.0,1.0,1.0,1.0,1,0,0,0,0
1833023717,0.29428345,1.0,1.0,1.0,1.0,1,0,0,0,0
1833222625,0.25897527,1.0,1.0,1.0,1.0,1,0,0,0,0
1833424010,0.10995233,1.0,1.0,1.0,1.0,1,0,0,0,0
1833622943,0.4765879,1.0,1.0,1.0,1.0,1,0,0,0,0
1833821831,0.767878,1.0,1.0,1.0,1.0,1,0,0,0,0
1834020849,1.0876486,1.0,1.0,1.0,1.0,1,0,0,0,0
1834224767,1.2844797,1.0,1.0,1.0,1.0,1,0,0,0,0
1834423633,1.0686234,1.0,1.0,1.0,1.0,1,0,0,0,0
1834617556,1.132341,1.0,1.0,1.0,1.0,1,0,0,0,0
1834823963,0.8804081,1.0,1.0,1.0,1.0,1,0,0,0,0
1835022844,0.3870861,1.0,1.0,1.0,1.0,1,0,0,0,0
1835420739,-0.23192777,1.0,1.0,1.0,1.0,1,0,0,0,0
1835622131,-0.7845202,1.0,1.0,1.0,1.0,1,0,0,0,0
1835823627,-1.2129203,1.0,1.0,1.0,1.0,1,0,0,0,0
1836022562,-1.5634139,1.0,1.0,1.0,1.0,1,0,0,0,0
1836223940,-1.8394915,1.0,1.0,1.0,1.0,1,0,0,0,0
1836422846,-1.180726,1.0,1.0,1.0,1.0,1,0,0,0,0
1836621745,-1.359285,1.0,1.0,1.0,1.0,1,0,0,0,0
1836820638,-1.5900764,1.0,1.0,1.0,1.0,1,0,0,0,0
1837022057,-1.7157354,1.0,1.0,1.0,1.0,1,0,0,0,0
1837223483,-1.888229,1.0,1.0,1.0,1.0,1,0,0,0,0
1837422461,-2.0538926,1.0,1.0,1.0,1.0,1,0,0,0,0
1837623861,-2.1643376,1.0,1.0,1.0,1.0,1,0,0,0,0
1837822767,-2.3387969,1.0,1.0,1.0,1.0,1,0,0,0,0
1838021736,-2.530992,1.0,1.0,1.0,1.0,1,0,0,0,0
1838220644,-2.6089604,1.0,1.0,1.0,1.0,1,0,0,0,0
1838422009,-2.5440428,1.0,1.0,1.0,1.0,1,0,0,0,0
1838623389,-2.5339766,1.0,1.0,1.0,1.0,1,0,0,0,0
1838822351,-2.7896616,1.0,1.0,1.0,1.0,1,0,0,0,0
1839023771,-2.9657197,1.0,1.0,1.0,1.0,1,0,0,0,0
1839222716,-3.0437896,1.0,1.0,1.0,1.0,1,0,0,0,0
1839421652,-3.1412344,1.0,1.0,1.0,1.0,1,0,0,0,0
1839623008,-3.2119858,1.0,1.0,1.0,1.0,1,0,0,0,0
1839824423,-3.1537793,1.0,1.0,1.0,1.0,1,0,0,0,0
1840023385,-3.1232858,1.0,1.0,1.0,1.0,1,0,0,0,0
1840224772,-3.0214365,1.0,1.0,1.0,1.0,1,0,0,0,0
1840423773,-2.5775056,1.0,1.0,1.0,1.0,1,0,0,0,0
1840622793,-2.4704869,1.0,1.0,1.0,1.0,1,0,0,0,0
1840821800,-2.3820415,1.0,1.0,1.0,1.0,1,0,0,0,0
1841020720,-2.2091756,1.0,1.0,1.0,1.0,1,0,0,0,0
1841222212,-1.8635919,1.0,1.0,1.0,1.0,1,0,0,0,0
1841421197,-2.0570393,1.0,1.0,1.0,1.0,1,0,0,0,0
1841625038,-2.1623888,1.0,1.0,1.0,1.0,1,0,0,0,0
1841824071,-2.170652,1.0,1.0,1.0,1.0,1,0,0,0,0
1842022567,-2.1818051,1.0,1.0,1.0,1.0,1,0,0,0,0
1842221446,-2.1434622,1.0,1.0,1.0,1.0,1,0,0,0,0
1842624325,-2.214693,1.0,1.0,1.0,1.0,1,0,0,0,0
1842823167,-2.1706371,1.0,1.0,1.0,1.0,1,0,0,0,0
1843024584,-2.173114,1.0,1.0,1.0,1.0,1,0,0,0,0
1843223499,-2.1726813,1.0,1.0,1.0,1.0,1,0,0,0,0
1843422473,-2.2108192,1.0,1.0,1.0,1.0,1,0,0,0,0
1843621350,-2.0074203,1.0,1.0,1.0,1.0,1,0,0,0,0
1843822760,-1.9993426,1.0,1.0,1.0,1.0,1,0,0,0,0
1844024228,-2.158262,1.0,1.0,1.0,1.0,1,0,0,0,0
1844223146,-1.8877522,1.0,1.0,1.0,1.0,1,0,0,0,0
1844424589,-1.8006264,1.0,1.0,1.0,1.0,1,0,0,0,0
1844623444,-1.8284379,1.0,1.0,1.0,1.0,1,0,0,0,0
1844822356,-1.8514228,1.0,1.0,1.0,1.0,1,0,0,0,0
1845021279,-1.9749789,1.0,1.0,1.0,1.0,1,0,0,0,0
1845222681,-2.0636432,1.0,1.0,1.0,1.0,1,0,0,0,0
1845424157,-1.9459872,1.0,1.0,1.0,1.0,1,0,0,0,0
1845623048,-1.8487511,1.0,1.0,1.0,1.0,1,0,0,0,0
1845824442,-1.9681038,1.0,1.0,1.0,1.0,1,0,0,0,0
1846023418,-2.0456836,1.0,1.0,1.0,1.0,1,0,0,0,0
1846222306,-1.6919314,1.0,1.0,1.0,1.0,1,0,0,0,0
1846421228,-1.4787428,1.0,1.0,1.0,1.0,1,0,0,0,0
1846622666,-1.2541273,1.0,1.0,1.0,1.0,1,0,0,0,0
1846824058,-0.8280292,1.0,1.0,1.0,1.0,1,0,0,0,0
1847022978,-1.0997986,1.0,1.0,1.0,1.0,1,0,0,0,0
1847224354,-0.95545316,1.0,1.0,1.0,1.0,1,0,0,0,0
1847423339,-0.87008345,1.0,1.0,1.0,1.0,1,0,0,0,0
1847622261,-0.9264609,1.0,1.0,1.0,1.0,1,0,0,0,0
1847821110,-0.72800756,1.0,1.0,1.0,1.0,1,0,0,0,0
1848022574,-0.4458703,1.0,1.0,1.0,1.0,1,0,0,0,0
1848223957,-0.6089835,1.0,1.0,1.0,1.0,1,0,0,0,0
1848422872,-0.8436121,1.0,1.0,1.0,1.0,1,0,0,0,0
1848624315,-1.037529,1.0,1.0,1.0,1.0,1,0,0,0,0
1848823238,-0.57089937,1.0,1.0,1.0,1.0,1,0,0,0,0
1849022189,-0.811188,1.0,1.0,1.0,1.0,1,0,0,0,0
1849223598,-0.6021609,1.0,1.0,1.0,1.0,1,0,0,0,0
1849422457,-0.9246604,1.0,1.0,1.0,1.0,1,0,0,0,0
1849623874,-1.1045053,1.0,1.0,1.0,1.0,1,0,0,0,0
1849825370,-0.9141249,1.0,1.0,1.0,1.0,1,0,0,0,0
1850024208,-0.7780006,1.0,1.0,1.0,1.0,1,0,0,0,0
1850223150,-0.4871843,1.0,1.0,1.0,1.0,1,0,0,0,0
1850422124,-0.5859828,1.0,1.0,1.0,1.0,1,0,0,0,0
1850623483,-0.56473815,1.0,1.0,1.0,1.0,1,0,0,0,0
1850822497,-0.2003286,1.0,1.0,1.0,1.0,1,0,0,0,0
1851023824,-0.58474404,1.0,1.0,1.0,1.0,1,0,0,0,0
1851225256,-0.21721412,1.0,1.0,1.0,1.0,1,0,0,0,0
1851424261,-0.344937,1.0,1.0,1.0,1.0,1,0,0,0,0
1851623159,-0.23666577,1.0,1.0,1.0,1.0,1,0,0,0,0
1851822204,-0.21832132,1.0,1.0,1.0,1.0,1,0,0,0,0
1852021248,-0.564381,1.0,1.0,1.0,1.0,1,0,0,0,0
1852222632,-0.7069249,1.0,1.0,1.0,1.0,1,0,0,0,0
1852424037,-0.7272465,1.0,1.0,1.0,1.0,1,0,0,0,0
1852623092,-0.37318477,1.0,1.0,1.0,1.0,1,0,0,0,0
1852824471,-0.21886228,1.0,1.0,1.0,1.0,1,0,0,0,0
1853023455,-0.4550001,1.0,1.0,1.0,1.0,1,0,0,0,0
1853221917,-0.3082294,1.0,1.0,1.0,1.0,1,0,0,0,0
1853420830,-0.6949457,1.0,1.0,1.0,1.0,1,0,0,0,0
1853622245,-0.82387674,1.0,1.0,1.0,1.0,1,0,0,0,0
1853823680,-0.88027257,1.0,1.0,1.0,1.0,1,0,0,0,0
1854025128,-0.8315807,1.0,1.0,1.0,1.0,1,0,0,0,0
1854224007,-0.7411486,1.0,1.0,1.0,1.0,1,0,0,0,0
1854422976,-0.5979009,1.0,1.0,1.0,1.0,1,0,0,0,0
1854621885,-0.43507877,1.0,1.0,1.0,1.0,1,0,0,0,0
1854823251,-0.76120895,1.0,1.0,1.0,1.0,1,0,0,0,0
1855022208,-0.6516869,1.0,1.0,1.0,1.0,1,0,0,0,0
1855223544,-0.8788917,1.0,1.0,1.0,1.0,1,0,0,0,0
1855424994,-0.94031096,1.0,1.0,1.0,1.0,1,0,0,0,0
1855623970,-1.1174111,1.0,1.0,1.0,1.0,1,0,0,0,0
1855822886,-1.003875,1.0,1.0,1.0,1.0,1,0,0,0,0
1856021741,-1.4823155,1.0,1.0,1.0,1.0,1,0,0,0,0
1856223233,-1.4746325,1.0,1.0,1.0,1.0,1,0,0,0,0
1856422120,-1.0278215,1.0,1.0,1.0,1.0,1,0,0,0,0
1856623576,-1.2510805,1.0,1.0,1.0,1.0,1,0,0,0,0
1856825039,-0.71634305,1.0,1.0,1.0,1.0,1,0,0,0,0
1857023904,-0.9323387,1.0,1.0,1.0,1.0,1,0,0,0,0
1857222833,-0.79299414,1.0,1.0,1.0,1.0,1,0,0,0,0
1857421733,-0.80511737,1.0,1.0,1.0,1.0,1,0,0,0,0
1857623145,-0.6064041,1.0,1.0,1.0,1.0,1,0,0,0,0
1857822082,-0.9018519,1.0,1.0,1.0,1.0,1,0,0,0,0
1858023463,-0.6043108,1.0,1.0,1.0,1.0,1,0,0,0,0
1858224932,-0.71337575,1.0,1.0,1.0,1.0,1,0,0,0,0
1858423851,-0.612081,1.0,1.0,1.0,1.0,1,0,0,0,0
1858622773,-0.16653353,1.0,1.0,1.0,1.0,1,0,0,0,0
1858821608,-0.59864724,1.0,1.0,1.0,1.0,1,0,0,0,0
1859023066,-0.74431837,1.0,1.0,1.0,1.0,1,0,0,0,0
1859222026,-0.60034126,1.0,1.0,1.0,1.0,1,0,0,0,0
1859423386,-0.53098005,1.0,1.0,1.0,1.0,1,0,0,0,0
1859624825,-0.3071318,1.0,1.0,1.0,1.0,1,0,0,0,0
1859823739,-0.43414855,1.0,1.0,1.0,1.0,1,0,0,0,0
1860022632,-0.63898027,1.0,1.0,1.0,1.0,1,0,0,0,0
1860221586,-0.48600993,1.0,1.0,1.0,1.0,1,0,0,0,0
1860422984,-0.47121224,1.0,1.0,1.0,1.0,1,0,0,0,0
1860621926,-0.6033026,1.0,1.0,1.0,1.0,1,0,0,0,0
1860825788,-0.12809528,1.0,1.0,1.0,1.0,1,0,0,0,0
1861024800,0.24805595,1.0,1.0,1.0,1.0,1,0,0,0,0
1861223672,-0.069116466,1.0,1.0,1.0,1.0,1,0,0,0,0
1861422604,-0.33725852,1.0,1.0,1.0,1.0,1,0,0,0,0
1861621423,-0.72892505,1.0,1.0,1.0,1.0,1,0,0,0,0
1861822870,-1.0804179,1.0,1.0,1.0,1.0,1,0,0,0,0
1862021855,-1.1333351,1.0,1.0,1.0,1.0,1,0,0,0,0
1862225714,-1.1771367,1.0,1.0,1.0,1.0,1,0,0,0,0
1862424636,-1.2470192,1.0,1.0,1.0,1.0,1,0,0,0,0
1862623675,-1.2139726,1.0,1.0,1.0,1.0,1,0,0,0,0
1862822637,-1.330948,1.0,1.0,1.0,1.0,1,0,0,0,0
1863021576,-1.3836836,1.0,1.0,1.0,1.0,1,0,0,0,0
1863422104,-1.4567144,1.0,1.0,1.0,1.0,1,0,0,0,0
1863623482,-1.5442135,1.0,1.0,1.0,1.0,1,0,0,0,0
1863824939,-1.4219203,1.0,1.0,1.0,1.0,1,0,0,0,0
1864023923,-1.2534047,1.0,1.0,1.0,1.0,1,0,0,0,0
1864222910,-1.3099915,1.0,1.0,1.0,1.0,1,0,0,0,0
1864421857,-1.1867138,1.0,1.0,1.0,1.0,1,0,0,0,0
1864622740,-1.0611911,1.0,1.0,1.0,1.0,1,0,0,0,0
1864821662,-1.2173284,1.0,1.0,1.0,1.0,1,0,0,0,0
1865023122,-1.3729613,1.0,1.0,1.0,1.0,1,0,0,0,0
1865224499,-1.1359041,1.0,1.0,1.0,1.0,1,0,0,0,0
1865423463,-1.1527097,1.0,1.0,1.0,1.0,1,0,0,0,0
1865622372,-1.2268682,1.0,1.0,1.0,1.0,1,0,0,0,0
1865821308,-1.065341,1.0,1.0,1.0,1.0,1,0,0,0,0
1866221653,-0.9986982,1.0,1.0,1.0,1.0,1,0,0,0,0
1866425512,-0.8633044,1.0,1.0,1.0,1.0,1,0,0,0,0
1866624413,-0.7790304,1.0,1.0,1.0,1.0,1,0,0,0,0
1866823391,-1.1355041,1.0,1.0,1.0,1.0,1,0,0,0,0
1867022282,-1.3885963,1.0,1.0,1.0,1.0,1,0,0,0,0
1867223703,-1.3971729,1.0,1.0,1.0,1.0,1,0,0,0,0
1867422637,-1.4950056,1.0,1.0,1.0,1.0,1,0,0,0,0
1867621482,-1.5758592,1.0,1.0,1.0,1.0,1,0,0,0,0
1867825464,-1.5519689,1.0,1.0,1.0,1.0,1,0,0,0,0
1868024353,-1.5727385,1.0,1.0,1.0,1.0,1,0,0,0,0
1868223254,-1.3801503,1.0,1.0,1.0,1.0,1,0,0,0,0
1868422206,-1.3480619,1.0,1.0,1.0,1.0,1,0,0,0,0
1868623612,-1.3942415,1.0,1.0,1.0,1.0,1,0,0,0,0
1868822521,-1.2563541,1.0,1.0,1.0,1.0,1,0,0,0,0
1869021482,-1.4163713,1.0,1.0,1.0,1.0,1,0,0,0,0
1869225370,-1.4201362,1.0,1.0,1.0,1.0,1,0,0,0,0
1869424247,-1.5139745,1.0,1.0,1.0,1.0,1,0,0,0,0
1869623217,-1.6528698,1.0,1.0,1.0,1.0,1,0,0,0,0
1869822112,-1.4699756,1.0,1.0,1.0,1.0,1,0,0,0,0
1870023509,-1.672248,1.0,1.0,1.0,1.0,1,0,0,0,0
1870222476,-1.4930223,1.0,1.0,1.0,1.0,1,0,0,0,0
1870421384,-1.4638548,1.0,1.0,1.0,1.0,1,0,0,0,0
1870625305,-1.5501144,1.0,1.0,1.0,1.0,1,0,0,0,0
1870824192,-1.5365391,1.0,1.0,1.0,1.0,1,0,0,0,0
1871023121,-1.4532417,1.0,1.0,1.0,1.0,1,0,0,0,0
1871423493,-1.7968702,1.0,1.0,1.0,1.0,1,0,0,0,0
1871622397,-1.7149459,1.0,1.0,1.0,1.0,1,0,0,0,0
1871821285,-1.5670619,1.0,1.0,1.0,1.0,1,0,0,0,0
1872022706,-1.1393055,1.0,1.0,1.0,1.0,1,0,0,0,0
1872224158,-1.2818928,1.0,1.0,1.0,1.0,1,0,0,0,0
1872423086,-1.1830549,1.0,1.0,1.0,1.0,1,0,0,0,0
1872621990,-1.2739791,1.0,1.0,1.0,1.0,1,0,0,0,0
1872823394,-1.1237872,1.0,1.0,1.0,1.0,1,0,0,0,0
1873022297,-1.0936627,1.0,1.0,1.0,1.0,1,0,0,0,0
1873221250,-1.2999213,1.0,1.0,1.0,1.0,1,0,0,0,0
