timestamp,device_id,min_distance,max_distance,current_distance,variance,h_fov,v_fov,q[0],q[1],q[2],q[3],signal_quality,type,orientation
924058671,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
925063332,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
926068150,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
927073864,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
928079426,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
929057714,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
930062705,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
931067725,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
932072556,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
933077739,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
934057220,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
935062085,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
936067564,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
937073271,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
938079173,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
939058953,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
940064162,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
941068751,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
942074524,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
943079814,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
944058797,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
945064344,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
946069289,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
947074386,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
948079581,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
949058867,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
950064399,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
951069903,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
952074978,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
953053894,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
954061103,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
955065909,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
956071655,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
957077272,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
958056273,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
959060667,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
960066102,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
961071400,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
962076448,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
963082002,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
964061075,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
965066667,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
966072992,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
967078329,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
968056770,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
969061770,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
970067037,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
971073105,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
972078738,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
973057930,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
974063813,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
975068688,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
976074204,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
977079777,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
978059239,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
979064312,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
980069857,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
982054800,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
983060571,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
984066566,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
985071801,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
986078424,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
987056709,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
988062222,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
989067616,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
990072512,7562769,0.2,200.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
991078062,7562769,0.2,200.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
992057515,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
993062959,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
994068256,7562769,0.2,200.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
995073647,7562769,0.2,200.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
996079895,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
997058782,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
998064089,7562769,0.2,200.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
999069754,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1000074820,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1001080471,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1002058778,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1003063816,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1004068711,7562769,0.2,200.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1005073618,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1006078781,7562769,0.2,200.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1007057486,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1008062562,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1009067796,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1010073687,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1011079805,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1012059625,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1013064787,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1014070975,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1015078028,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1016057018,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1017062255,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1018067492,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1019072420,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1020077428,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1021056035,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1022061389,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1023067260,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1024072296,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1025077982,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1026057133,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1027062631,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1028067980,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1029073790,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1030079392,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1031058618,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1032063922,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1033069429,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1034074549,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1035079110,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1036057946,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1037064149,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1038070269,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1039075347,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1040080295,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1041059207,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1042064030,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1043069211,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1044074284,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1045079227,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1046057466,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1047062954,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1048068780,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1049074848,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1050080415,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1051058919,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1052065445,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1053070724,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1054075773,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1055054466,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1056060116,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1057065711,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1058072271,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1059078146,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1060056959,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1061062398,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1062067629,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1063072598,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1064077423,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1065082293,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1066061000,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1067066377,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1068071944,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1069077314,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1070056853,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1072067981,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1073073743,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1074079666,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1075058167,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1076064915,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1077069862,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1078076122,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1079082182,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1080061626,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1081067338,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1082072829,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1083078569,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1084057337,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1085063029,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1086068574,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1087074210,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1088079909,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1089058578,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1090064169,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1091069428,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1092075714,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1093081302,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1094060958,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1095066675,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1096072032,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1097077075,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1098056294,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1099061272,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1100066422,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1101071705,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1102075972,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1103081432,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1104060392,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1105066078,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1106071025,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1107076418,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1108055372,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1109060379,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1110064810,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1111069844,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1112074676,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1113080843,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1114060621,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1115065906,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1116072160,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1117078394,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1118057313,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1119062205,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1120068349,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1121072935,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1122078355,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1123057933,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1124063705,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1125068975,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1126074557,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1127079557,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1128058688,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1129064223,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1130069844,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1131075478,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1132054776,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1133059926,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1134064647,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1135070901,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1136076033,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1137055200,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1138060158,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1139065166,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1140070936,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1141075934,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1142081231,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1143059956,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1144065007,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1145070870,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1146075944,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1147054780,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1148060291,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1149065007,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1150069893,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1151075714,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1152080936,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1153059628,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1154064916,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1155069958,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1156074514,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1157079776,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1158058387,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1159063993,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1160069043,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1161074589,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1162080160,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1163060218,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1164065872,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1165071355,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1166076412,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1167055591,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1168061312,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1169067243,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1170072584,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1171078526,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1172057518,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1173062254,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1174067849,7562769,0.2,200.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
1175073338,7562769,0.2,200.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
